Code,Issuer,Type,Underlying,Strike,Maturity,Moneyless,Ratio,Last,%Change,Gearing,EffGearing,IV,Premium,Delta,Turnover,Outstanding,%Outstanding,Calllevel,Issued,AdjLast,Time
11963,UB,EU/CALL,0883,12.18,2019-12-16,-6.469,10,0.046,-14.815,24.8696,8.93852,32.6003,10.4895,0.359416,1088690,30690000,30.69,0,100000000,0.46000000089407,2019-08-22 15:00:00
11975,SG,EU/CALL,1800,10.5,2019-10-04,-73.841,10,0.01,0,60.4,6.34204,110.679,75.4967,0.105001,0,5960000,5.96,0,100000000,0.0999999977648258,2019-08-22 15:00:00
11980,MB,EU/CALL,2318,91.88,2019-11-04,-1.469,5,0.59,-1.667,30.6949,13.5164,23.3334,4.72667,0.440347,759025,642500,6.425,0,10000000,2.94999986886978,2019-08-22 15:00:00
11981,MB,EU/CALL,0883,16.18,2019-10-03,-41.434,1,0.012,0,953.333,17.3365,49.5781,41.5385,0.0181852,0,110000,0.564103,0,19500000,0.0120000001043081,2019-08-22 15:00:00
11986,HS,EU/PUT,HSI,25800,2019-09-27,-0.886,6500,0.087,17.568,46.0314,-20.5178,19.8902,3.05892,-0.445735,1076260,95700000,63.8,0,150000000,565.499983727932,2019-08-22 15:00:00
12102,SG,EU/CALL,1766,7.99,2019-12-31,-41.166,10,0.012,0,47.1667,7.31275,48.9386,43.2862,0.155041,0,3877000,3.877,0,100000000,0.120000001043081,2019-08-22 15:00:00
12110,HS,EU/CALL,HSI,31638,2019-09-27,-21.541,6500,0.01,0,400.473,20.9722,37.1306,21.7905,0.0523684,0,86120000,57.4133,0,150000000,64.9999985471368,2019-08-22 15:00:00
12113,MB,EU/CALL,2799,2.18,2019-12-17,-91.228,1,0.02,0,57,5.73802,75.9502,92.9825,0.100667,0,0,0,0,37000000,0.0199999995529652,2019-08-22 15:00:00
12114,VT,EU/PUT,0941,80.8,2019-10-08,22.054,10,1.61,5.921,4.1118,-4.05838,27.5777,2.26586,-0.987008,0,0,0,0,20000000,16.1000001430511,2019-08-22 15:00:00
12121,VT,EU/CALL,2899,3.8,2019-12-03,-27.517,1,0.04,-16.667,74.5,10.4101,38.2149,28.8591,0.139732,12096,13068000,43.56,0,30000000,0.0399999991059303,2019-08-22 15:00:00
12124,VT,EU/CALL,0939,7.68,2019-11-01,-33.102,1,0.018,0,320.556,15.4561,36.8294,33.4142,0.0482165,0,1600000,4,0,40000000,0.0179999992251396,2019-08-22 15:00:00
12125,VT,EU/CALL,0386,7.5,2019-11-05,-61.987,1,0.019,0,243.684,10.2697,59.228,62.3974,0.0421436,0,92000,0.23,0,40000000,0.0189999993890524,2019-08-22 15:00:00
12126,HT,EU/CALL,0371,7,2019-10-28,-69.492,10,0.013,0,31.7692,5.15475,105.706,72.6392,0.162256,0,3276000,3.276,0,100000000,0.130000002682209,2019-08-22 15:00:00
12127,VT,EU/CALL,1810,14.68,2019-10-03,-64.944,5,0.019,0,93.6842,7.6782,94.2837,66.0112,0.0819583,0,42000,0.105,0,40000000,0.094999996945262,2019-08-22 15:00:00
12129,VT,EU/CALL,0700,426.2,2019-09-23,-28.296,100,0.01,0,332.2,17.2396,49.1247,28.5972,0.0518951,0,3020000,3.02,0,100000000,0.999999977648258,2019-08-22 15:00:00
12131,GS,EU/CALL,0788,2.06,2019-09-23,-11.351,1,0.022,-8.333,84.0909,16.2978,39.0398,12.5405,0.193812,99358,8842000,11.0525,0,80000000,0.0219999998807907,2019-08-22 15:00:00
12132,GS,EU/PUT,0700,318.68,2019-08-26,-4.07,100,0.01,0,332.2,-48.0548,37.9363,4.37086,-0.144656,0,55820000,55.82,0,100000000,0.999999977648258,2019-08-22 15:00:00
12135,GS,EU/CALL,0700,426.28,2019-09-23,-28.32,100,0.01,0,332.2,17.2312,49.1537,28.6213,0.0518699,0,101580000,67.72,0,150000000,0.999999977648258,2019-08-22 15:00:00
12143,GS,EU/CALL,0700,412.08,2019-09-23,-24.046,100,0.01,0,332.2,18.9259,43.8675,24.3468,0.0569715,0,15310000,10.2067,0,150000000,0.999999977648258,2019-08-22 15:00:00
12144,SG,EU/CALL,2333,9.69,2019-12-31,-94.97,10,0.01,0,49.7,5.41533,75.6267,96.9819,0.10896,0,10980000,13.725,0,80000000,0.0999999977648258,2019-08-22 15:00:00
12159,GS,EU/CALL,2822,15.6,2019-09-18,-6.703,5,0.017,-15,172,29.1494,23.8962,7.28454,0.169474,7200,2778000,2.778,0,100000000,0.08500000461936,2019-08-22 15:00:00
12161,MB,EU/CALL,3690,88.88,2020-02-04,-27.062,100,0.071,5.97,9.85211,3.86607,68.9031,37.2123,0.392411,8260,0,0,0,40000000,7.10000023245811,2019-08-22 15:00:00
12165,GS,EU/CALL,1810,14.4,2019-09-03,-61.798,5,0.01,0,178,9.53204,150.694,62.3596,0.0535508,0,1925000,3.20833,0,60000000,0.0499999988824129,2019-08-22 15:00:00
12173,GS,EU/PUT,HSI,27568,2019-09-27,5.905,9000,0.2,11.732,14.4615,-11.4724,22.1256,1.00942,-0.793307,19900,1440000,0.96,0,150000000,1800.00002682209,2019-08-22 15:00:00
12180,CS,EU/CALL,1313,9.38,2019-11-29,-31.927,5,0.042,-10.638,33.8571,6.87117,57.9302,34.8805,0.202946,6720,30000,0.075,0,40000000,0.209999997168779,2019-08-22 15:00:00
12181,SG,EU/CALL,3690,70.05,2019-12-31,-0.143,100,0.068,15.254,10.2868,5.64559,40.5314,9.86419,0.548821,55040,1710000,0.57,0,300000000,6.8000003695488,2019-08-22 15:00:00
12182,CS,EU/CALL,0670,5.58,2020-05-29,-47.619,5,0.061,-1.613,12.3934,3.87309,58.3099,55.6878,0.312511,1210,280000,0.7,0,40000000,0.305000003427267,2019-08-22 15:00:00
12183,CS,EU/CALL,3993,4.08,2019-09-19,-83.784,1,0.015,0,148,7.84518,122.078,84.4595,0.053008,0,324000,1.08,0,30000000,0.0149999996647239,2019-08-22 15:00:00
12190,HS,EU/CALL,0762,11,2019-12-31,-40.127,5,0.013,0,120.769,10.3861,37.6352,40.9554,0.0859995,0,6490000,12.98,0,50000000,0.0650000013411045,2019-08-22 15:00:00
12192,HS,EU/CALL,2899,3.8,2019-09-30,-27.517,1,0.013,0,229.231,15.4787,46.9376,27.953,0.0675246,0,2472000,6.18,0,40000000,0.0130000002682209,2019-08-22 15:00:00
12199,BP,EU/CALL,3690,72.5,2019-09-03,-3.645,100,0.019,0,36.8158,14.2767,57.8171,6.36169,0.387787,0,100000,0.0555556,0,180000000,1.89999993890524,2019-08-22 15:00:00
12205,HS,EU/CALL,1093,15.82,2019-12-24,-4.216,10,0.141,10.156,10.766,5.3574,47.1146,13.5046,0.497624,148620,3660000,4.575,0,80000000,1.41000002622604,2019-08-22 15:00:00
12213,BI,EU/CALL,0005,68.93,2019-08-22,-21.249,10,0.015,0,379,214.135,217.049,21.5128,0.565,0,2772000,3.465,0,80000000,0.149999996647239,2019-08-22 15:00:00
12214,MB,EU/CALL,0285,16.88,2019-11-18,-48.07,10,0.04,-29.825,28.5,5.6241,76.1945,51.5789,0.197337,19665,250000,0.78125,0,32000000,0.399999991059303,2019-08-22 15:00:00
12216,MB,EU/CALL,1357,7.88,2020-12-16,-294,10,0.026,-3.704,7.69231,2.22596,102.963,307,0.289374,0,100000,0.25,0,40000000,0.260000005364418,2019-08-22 15:00:00
12224,BP,EU/CALL,3333,29,2019-11-04,-60.932,10,0.02,-4.762,90.1,7.8029,69.0127,62.0422,0.0866027,0,46740000,93.48,0,50000000,0.199999995529652,2019-08-22 15:00:00
12225,BI,EU/CALL,0883,15.7,2019-12-20,-37.238,10,0.02,0,57.2,8.05671,48.1054,38.986,0.140852,0,2900000,2.9,0,100000000,0.199999995529652,2019-08-22 15:00:00
12231,MB,EU/CALL,0700,400.88,2019-09-25,-20.674,100,0.01,0,332.2,20.4266,38.152,20.9753,0.0614888,0,7390000,18.475,0,40000000,0.999999977648258,2019-08-22 15:00:00
12240,MB,EU/CALL,0700,355.88,2019-09-25,-7.128,100,0.025,-24.242,132.88,25.2474,24.4024,7.88079,0.190002,5150,19200000,48,0,40000000,2.5000000372529,2019-08-22 15:00:00
12241,MB,EU/PUT,0700,355.88,2019-09-25,7.128,100,0.26,4.839,12.7769,-10.4019,24.0175,0.698374,-0.814113,0,210000,0.525,0,40000000,25.9999990463257,2019-08-22 15:00:00
12243,MB,EU/CALL,0001,90.88,2019-10-03,-28.634,10,0.02,0,353.25,17.0465,44.5511,28.9172,0.0482561,0,1060000,2.65,0,40000000,0.199999995529652,2019-08-22 15:00:00
12244,JP,EU/CALL,0883,15.5,2019-12-31,-35.49,10,0.011,0,104,10.2196,38.2433,36.451,0.0982658,0,8800000,8.8,0,100000000,0.109999999403954,2019-08-22 15:00:00
12245,MB,EU/CALL,2331,15.88,2020-01-16,29.735,5,1.41,7.634,3.20567,2.90193,47.5612,1.46018,0.905248,63000,172500,0.594828,0,29000000,7.04999983310699,2019-08-22 15:00:00
12246,MB,EU/CALL,0323,4.38,2021-09-16,-48.475,5,0.129,-0.769,4.57364,2.2781,60.333,70.339,0.498093,12900,120000,0.3,0,40000000,0.644999966025352,2019-08-22 15:00:00
12251,UB,EU/CALL,0916,8.28,2019-10-28,-93.458,10,0.012,0,35.6667,4.88468,114.036,96.2617,0.136954,0,100000,0.2,0,50000000,0.120000001043081,2019-08-22 15:00:00
12253,UB,EU/CALL,1800,10.28,2019-09-20,-70.199,1,0.012,0,503.333,11.5236,88.2732,70.3974,0.0228945,0,220000,0.709677,0,31000000,0.0120000001043081,2019-08-22 15:00:00
12254,UB,EU/CALL,0762,11.19,2019-09-26,-42.548,1,0.013,0,603.846,15.8512,56.0718,42.7134,0.0262504,0,100000,0.5,0,20000000,0.0130000002682209,2019-08-22 15:00:00
12255,UB,EU/CALL,2196,54.88,2019-11-19,-141.231,10,0.019,0,119.737,6.0384,94.344,142.066,0.0504306,0,0,0,0,11000000,0.189999993890524,2019-08-22 15:00:00
12261,CS,EU/CALL,3690,77.68,2019-10-30,-11.051,100,0.032,14.286,21.8594,7.72286,49.1576,15.6254,0.353298,1230,0,0,0,150000000,3.20000015199184,2019-08-22 15:00:00
12262,JP,EU/CALL,1109,35.35,2019-11-29,-9.443,10,0.152,-12.644,21.25,7.78594,40.009,14.1486,0.366397,1212560,1040000,2.08,0,50000000,1.51999995112419,2019-08-22 15:00:00
12263,JP,EU/CALL,0772,41.41,2019-09-23,-64.325,10,0.01,0,252,10.2675,88.8362,64.7222,0.040744,0,1140000,3.8,0,30000000,0.0999999977648258,2019-08-22 15:00:00
12266,JP,EU/CALL,1918,42.42,2019-10-31,-25.318,10,0.046,-38.667,73.587,10.745,44.3205,26.6765,0.146017,779310,20210000,40.42,0,50000000,0.46000000089407,2019-08-22 15:00:00
12282,HS,EU/CALL,3690,72.88,2019-09-30,-4.189,100,0.028,33.333,24.9821,10.3902,43.5991,8.19157,0.415906,246480,2360000,1.57333,0,150000000,2.80000008642673,2019-08-22 15:00:00
12283,JP,EU/CALL,0883,16.16,2019-09-30,-41.259,1,0.01,0,1144,18.4022,50.1885,41.3462,0.0160858,0,3606000,7.212,0,50000000,0.00999999977648258,2019-08-22 15:00:00
12285,HS,EU/CALL,3690,82.88,2019-12-31,-18.485,100,0.031,10.714,22.5645,6.86153,43.3111,22.9164,0.304085,0,1430000,0.953333,0,150000000,3.09999994933605,2019-08-22 15:00:00
12287,JP,EU/CALL,2020,59.59,2019-10-02,4.427,10,0.48,-2.041,12.9896,7.99977,45.3411,3.27185,0.61586,114400,750000,1.875,0,40000000,4.79999989271164,2019-08-22 15:00:00
12290,JP,EU/CALL,2331,14.14,2019-10-02,37.434,5,1.68,7.692,2.69048,0,0,-0.265487,0,0,300000,0.75,0,40000000,8.39999973773956,2019-08-22 15:00:00
12308,GS,EU/CALL,HSI,31648,2019-09-27,-21.579,6500,0.01,0,400.473,21.2098,37.3064,21.8289,0.0529618,0,70890000,47.26,0,150000000,64.9999985471368,2019-08-22 15:00:00
12311,GS,EU/PUT,HSI,29148,2019-09-27,11.975,10000,0.325,6.557,8.00946,-7.37097,25.2238,0.510012,-0.920282,0,2000000,1.33333,0,150000000,3249.99988079071,2019-08-22 15:00:00
12314,GS,EU/CALL,0388,300,2019-09-23,-19.237,50,0.014,0,359.429,21.8314,36.765,19.5151,0.0607391,0,995000,0.995,0,100000000,0.700000021606684,2019-08-22 15:00:00
12316,EA,EU/CALL,3690,60.88,2019-10-02,12.966,100,0.113,5.607,6.19027,4.79054,64.0713,3.18799,0.773883,0,0,0,0,60000000,11.2999998033047,2019-08-22 15:00:00
12347,UB,EU/CALL,2628,18.9,2019-11-22,-4.42,10,0.076,-13.636,23.8158,9.95537,29.666,8.61878,0.418015,1005090,9310000,4.655,0,200000000,0.759999975562096,2019-08-22 15:00:00
12363,SG,EU/CALL,0011,219.08,2019-09-30,-30.25,100,0.01,0,168.2,13.3592,53.5798,30.8442,0.0794245,0,140000,0.14,0,100000000,0.999999977648258,2019-08-22 15:00:00
12374,GS,EU/PUT,0883,13.26,2019-09-23,15.909,10,0.202,2.538,5.66337,-5.27427,36.9695,1.74825,-0.931296,0,0,0,0,100000000,2.02000007033348,2019-08-22 15:00:00
12384,GS,EU/CALL,0700,355.2,2019-08-27,-6.924,100,0.01,0,332.2,38.2283,46.2632,7.22456,0.115076,0,45670000,30.4467,0,150000000,0.999999977648258,2019-08-22 15:00:00
12398,GS,EU/CALL,1810,13.18,2019-09-23,-48.09,5,0.012,0,148.333,10.1546,81.7961,48.764,0.0684583,0,3853000,4.81625,0,80000000,0.0600000005215406,2019-08-22 15:00:00
12416,GS,EU/PUT,2318,83.33,2019-09-23,-7.973,10,0.053,1.923,170.849,-25.0474,25.0383,8.55881,-0.146606,422150,18305000,22.8813,0,80000000,0.529999993741512,2019-08-22 15:00:00
12418,VT,EU/CALL,HSI,29600,2019-08-29,-13.712,8000,0.01,0,325.384,25.7792,63.4132,14.019,0.0792269,0,2220000,2.775,0,80000000,79.9999982118607,2019-08-22 15:00:00
12422,VT,EU/PUT,HSI,28800,2019-09-27,10.638,8000,0.375,5.634,8.67692,-7.43213,29.4191,0.88649,-0.85654,0,20000,0.025,0,80000000,3000,2019-08-22 15:00:00
12429,VT,EU/CALL,HSI,31600,2019-09-27,-21.395,6500,0.015,0,266.982,18.5705,40.2138,21.7694,0.0695571,0,0,0,0,80000000,97.4999978207052,2019-08-22 15:00:00
12432,HT,EU/PUT,2382,82.86,2019-12-18,-21.83,100,0.04,0,26.5,-4.76518,57.5696,25.6038,-0.179818,0,1540000,1.925,0,80000000,3.99999991059303,2019-08-22 15:00:00
12436,VT,EU/PUT,HSI,27400,2019-08-29,5.26,9000,0.169,17.361,17.1142,-13.8729,40.5625,0.583003,-0.810603,1660,120000,0.15,0,80000000,1520.99999785423,2019-08-22 15:00:00
12438,VT,EU/CALL,0066,50,2020-01-06,-4.822,10,0.224,-17.037,21.2946,8.86429,27.8336,9.51782,0.416268,201240,20000,0.05,0,40000000,2.24000006914139,2019-08-22 15:00:00
12448,VT,EU/CALL,0006,60,2020-01-06,-11.628,10,0.063,-11.268,85.3175,16.4563,18.9733,12.8,0.192884,0,195000,0.4875,0,40000000,0.63000001013279,2019-08-22 15:00:00
12454,VT,EU/CALL,2318,88.88,2019-09-30,1.844,10,0.34,-4.225,26.6324,15.2188,24.5102,1.91055,0.57144,35000,2210000,7.36667,0,30000000,3.40000003576279,2019-08-22 15:00:00
12455,VT,EU/CALL,2382,128.8,2019-12-02,-21.509,50,0.084,-4.545,25.2381,6.96295,49.9835,25.4717,0.275891,3340,2610000,6.525,0,40000000,4.19999994337559,2019-08-22 15:00:00
12456,SG,EU/CALL,0753,10.12,2019-09-30,-47.093,5,0.012,0,114.667,9.4672,77.3215,47.9651,0.0825628,0,126000,0.18,0,70000000,0.0600000005215406,2019-08-22 15:00:00
12465,SG,EU/CALL,2020,58.88,2019-09-20,5.338,10,0.335,0,18.5672,13.5678,25.6575,0.0482315,0.730741,0,0,0,0,20000000,3.3500000834465,2019-08-21 16:35:00
12467,VT,EU/CALL,0883,15.48,2019-12-04,-35.315,10,0.015,0,76.2667,9.16803,46.3739,36.6259,0.12021,0,2200000,4.4,0,50000000,0.149999996647239,2019-08-22 15:00:00
12494,SG,EU/CALL,0670,5.88,2019-09-20,-55.968,1,0.025,0,150.8,9.48178,92.4667,56.6313,0.0628766,0,0,0,0,20000000,0.025000000372529,2019-08-21 16:35:00
12498,JP,EU/PUT,2628,15.86,2019-12-09,-12.376,10,0.038,8.571,47.6316,-9.44079,31.8608,14.4751,-0.198205,16500,9870000,9.87,0,100000000,0.379999987781048,2019-08-22 15:00:00
12502,SG,EU/CALL,0066,51.93,2019-09-30,-8.868,10,0.035,-39.655,136.286,22.2906,26.7905,9.60168,0.163558,0,165000,0.275,0,60000000,0.350000001490116,2019-08-22 15:00:00
12508,SG,EU/PUT,HSI,25771,2019-09-27,-0.998,6500,0.09,16.883,44.497,-19.5967,20.9104,3.24524,-0.440405,3642030,68130000,22.71,0,300000000,585.000023245811,2019-08-22 15:00:00
12511,MB,EU/CALL,1339,4.28,2019-11-04,-41.722,1,0.018,0,167.778,11.2882,47.8278,42.3179,0.0672808,0,1603000,4.0075,0,40000000,0.0179999992251396,2019-08-22 15:00:00
12514,UB,EU/CALL,2318,98.88,2019-08-19,-9.139,10,0.01,0,906,417.666,66.559,9.24945,0.461,0,20690000,20.69,0,100000000,0.0999999977648258,2019-08-19 16:35:00
12524,MB,EU/CALL,2018,50.88,2020-10-06,-33.368,50,0.095,-5.941,8.03158,3.24248,63.3594,45.8191,0.403716,118950,2600000,6.5,0,40000000,4.74999994039536,2019-08-22 15:00:00
